Test
Sample	Base Mass	Observed Ion m/z	Group	Type	Name	CAS	Formula	InChIKey	Quant S/N	R.T. (min)	Quant Masses	Tailing Factor	Area	Area %	Stick Count	Concerns	Retention Index	Lib. RI	Similarity	Probability	Hit #	Peak Number	Hit 1 Name	Hit 1 Similarity	Hit 1 Probability	Hit 1 InChIKey	Hit 1 CAS	Hit 1 Formula	Hit 1 Contributor	Hit 1 Library	Hit 1 Lib. RI	Hit 2 Name	Hit 2 Similarity	Hit 2 Probability	Hit 2 InChIKey	Hit 2 CAS	Hit 2 Formula	Hit 2 Contributor	Hit 2 Library	Hit 2 Lib. RI	Hit 3 Name	Hit 3 Similarity	Hit 3 Probability	Hit 3 InChIKey	Hit 3 CAS	Hit 3 Formula	Hit 3 Contributor	Hit 3 Library	Hit 3 Lib. RI	Hit 4 Name	Hit 4 Similarity	Hit 4 Probability	Hit 4 InChIKey	Hit 4 CAS	Hit 4 Formula	Hit 4 Contributor	Hit 4 Library	Hit 4 Lib. RI	Hit 5 Name	Hit 5 Similarity	Hit 5 Probability	Hit 5 InChIKey	Hit 5 CAS	Hit 5 Formula	Hit 5 Contributor	Hit 5 Library	Hit 5 Lib. RI
200904_eQC1	73.07	328.22		Unknown	"Glycerol, 3TMS derivative"	6787-10-6	C12H32O3Si3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JQUGYGVCECHKBA-UHFFFAOYSA-N"">JQUGYGVCECHKBA-UHFFFAOYSA-N</a>"	2356	23.4863	XIC(73.07±500ppm)	3.52	256152561	0.118	148	Spectra Search{Unable to do spectral search}	1549.7	1289 ± 3(14)	710	54.9	1	904	"Glycerol, 3TMS derivative"	710	54.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JQUGYGVCECHKBA-UHFFFAOYSA-N"">JQUGYGVCECHKBA-UHFFFAOYSA-N</a>"	6787-10-6	C12H32O3Si3	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	replib	1289 ± 3(14)	"Glycerol, 3TMS derivative"	705	16.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JQUGYGVCECHKBA-UHFFFAOYSA-N"">JQUGYGVCECHKBA-UHFFFAOYSA-N</a>"	6787-10-6	C12H32O3Si3	"Tox21 Consortium/NIST Mass Spectrometry Data Center, 2012"	mainlib	1289 ± 3(14)	"Glycerol, 3TMS derivative"	702	54.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JQUGYGVCECHKBA-UHFFFAOYSA-N"">JQUGYGVCECHKBA-UHFFFAOYSA-N</a>"	6787-10-6	C12H32O3Si3	"O A MAMER, MCGILL UNIVERSITY, MONTRE"	replib	1289 ± 3(14)	"Silane, [(1-methoxy-1,3-propanediyl)bis(oxy)]bis[trimethyl-"	698	12.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NHLNQVLBHWKZPB-UHFFFAOYSA-N"">NHLNQVLBHWKZPB-UHFFFAOYSA-N</a>"	62185-57-3	C10H26O3Si2	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	mainlib		"Glycerol, 3TMS derivative"	686	54.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JQUGYGVCECHKBA-UHFFFAOYSA-N"">JQUGYGVCECHKBA-UHFFFAOYSA-N</a>"	6787-10-6	C12H32O3Si3	"R.T.HOLMAN,UNIVERSITY OF MINNESOTA"	replib	1289 ± 3(14)
200904_eQC1	147.07	384.08		Unknown	"2-Propenoic acid, 2-[(trimethylsilyl)oxy]-, anhydride with bis(trimethylsilyl) hydrogen phosphate"	55334-82-2	C12H29O6PSi3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KZUVRJCCHZMXNN-UHFFFAOYSA-N"">KZUVRJCCHZMXNN-UHFFFAOYSA-N</a>"	153	23.5647	XIC(147.07±500ppm)	1.55	7941547	0.004	85	Spectra Search{Unable to do spectral search}	1553.7		779	95.7	1	908	"2-Propenoic acid, 2-[(trimethylsilyl)oxy]-, anhydride with bis(trimethylsilyl) hydrogen phosphate"	779	95.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KZUVRJCCHZMXNN-UHFFFAOYSA-N"">KZUVRJCCHZMXNN-UHFFFAOYSA-N</a>"	55334-82-2	C12H29O6PSi3	BAY 0303	mainlib		2-Phosphoglyceric Acid RI 595610	569	73.7		31038-14-9	C15H39O7PSi4		Fiehn-library		"3,5-Dioxa-4-phospha-2-silaoctan-8-oic acid, 7-[[bis[(trimethylsilyl)oxy]phosphinyl]oxy]-2,2-dimethyl-4-[(trimethylsilyl)oxy]-, trimethylsilyl ester, 4-oxide, (R)-"	535	0.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/BNPQYLOELZIDSW-QGZVFWFLSA-N"">BNPQYLOELZIDSW-QGZVFWFLSA-N</a>"	55334-89-9	C18H48O10P2Si5	BAY 0300	mainlib		"3,5-Dioxa-4-phospha-2-silaheptan-7-oic acid, 2,2-dimethyl-4-[(trimethylsilyl)oxy]-6-[[(trimethylsilyl)oxy]methyl]-, trimethylsilyl ester, 4-oxide"	514	0.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/IRENEPHXOZARAB-UHFFFAOYSA-N"">IRENEPHXOZARAB-UHFFFAOYSA-N</a>"	31038-14-9	C15H39O7PSi4	BAY 0296	mainlib	1797 ± 0(1)	"Cholest-24-en-16-one, (5a,20.xi.)-"	512	0.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UXHWVZWFRMHEBZ-IVLIMOLLSA-N"">UXHWVZWFRMHEBZ-IVLIMOLLSA-N</a>"	54482-50-7	C27H44O	CARL DJERASSI DEPT OF CHEM STANFORD UNIV STANFORD CALIF 94305	mainlib	
200904_eQC1	73.07	298.08		Unknown	"2,2'-Dithiobisethanol, 2TMS derivative"		C10H26O2S2Si2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UHLWDKPHCPZQOS-UHFFFAOYSA-N"">UHLWDKPHCPZQOS-UHFFFAOYSA-N</a>"	2828	24.0124	XIC(73.07±500ppm)	1.04	267284870	0.123	250	Spectra Search{Unable to do spectral search}	1576.9		868	93.0	1	927	"2,2'-Dithiobisethanol, 2TMS derivative"	868	93.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UHLWDKPHCPZQOS-UHFFFAOYSA-N"">UHLWDKPHCPZQOS-UHFFFAOYSA-N</a>"		C10H26O2S2Si2	VERIFINN	mainlib		"2,2'-Trithiobisethanol, 2TMS derivative"	702	2.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/YLRFFGNDAGGJBX-UHFFFAOYSA-N"">YLRFFGNDAGGJBX-UHFFFAOYSA-N</a>"		C10H26O2S3Si2	"A.A.Kutin, Moscow, Russia"	mainlib		"Diethylene glyco, TMS derivative"	645	0.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/GSELFHHQQDHFIF-UHFFFAOYSA-N"">GSELFHHQQDHFIF-UHFFFAOYSA-N</a>"		C7H18O3Si	"NIST Mass Spectrometry Data Center, 2007"	mainlib	1094 ± 0(2)	"3,6-Dithia-1,8-octanediol, 2TMS derivative"	642	0.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/WAARYDJCENBNJW-UHFFFAOYSA-N"">WAARYDJCENBNJW-UHFFFAOYSA-N</a>"		C12H30O2S2Si2	VERIFINN	mainlib	1885 ± 0(1)	"Diethylene glycol, 2TMS derivative"	632	0.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VZCNNAQIFXLAEZ-UHFFFAOYSA-N"">VZCNNAQIFXLAEZ-UHFFFAOYSA-N</a>"	16654-74-3	C10H26O3Si2	"NIST Mass Spectrometry Data Center, 2007"	mainlib	1233 ± 6(2)
200904_eQC1	135.12	204.19		Unknown	(E)-1-Methyl-4-(6-methylhept-5-en-2-ylidene)cyclohex-1-ene	53585-13-0	C15H24	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/XBGUIVFBMBVUEG-PFONDFGASA-N"">XBGUIVFBMBVUEG-PFONDFGASA-N</a>"	584	24.0746	XIC(135.12±500ppm)	0.34	15318532	0.007	45	Spectra Search{Unable to do spectral search}	1580.1	1533 ± 3(62)	756	36.3	1	932	(E)-1-Methyl-4-(6-methylhept-5-en-2-ylidene)cyclohex-1-ene	756	36.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/XBGUIVFBMBVUEG-PFONDFGASA-N"">XBGUIVFBMBVUEG-PFONDFGASA-N</a>"	53585-13-0	C15H24	NIST Mass Spectrometry Data Center	mainlib	1533 ± 3(62)	"1,3-Cyclopentadiene, 1,3-bis(1-methylethyl)-"	730	10.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QCEFTGHIXRHYPC-UHFFFAOYSA-N"">QCEFTGHIXRHYPC-UHFFFAOYSA-N</a>"	123278-27-3	C11H18	Chemical Concepts	mainlib		"1H-3a,7-Methanoazulene, 2,3,6,7,8,8a-hexahydro-1,4,9,9-tetramethyl-, (1a,3aa,7a,8aﬂ)-"	721	42.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KVQOADNSNSUAJT-UHFFFAOYSA-N"">KVQOADNSNSUAJT-UHFFFAOYSA-N</a>"	560-32-7	C15H24	"NIST Mass Spectrometry Data Center, 2010"	replib	1457 ± 5(15)	"1H-3a,7-Methanoazulene, 2,3,6,7,8,8a-hexahydro-1,4,9,9-tetramethyl-, (1a,3aa,7a,8aﬂ)-"	717	7.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KVQOADNSNSUAJT-UHFFFAOYSA-N"">KVQOADNSNSUAJT-UHFFFAOYSA-N</a>"	560-32-7	C15H24		mainlib	1457 ± 5(15)	"Tricyclo[3.1.0.0(2,4)]hexane, 3,6-diethyl-3,6-dimethyl-, trans-"	712	5.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/RXYJIBGYGXRRTJ-UHFFFAOYSA-N"">RXYJIBGYGXRRTJ-UHFFFAOYSA-N</a>"		C12H20	Chemical Concepts	mainlib	
200904_eQC1	73.07	73.07	y	Out of Tolerance	"L-Phenylalanine, 2TMS derivative"	7364-51-4	C15H27NO2Si2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/DWNFNBPPSFIIBG-UHFFFAOYSA-N"">DWNFNBPPSFIIBG-UHFFFAOYSA-N</a>"	181	24.1146	XIC(73.05±500ppm)	1.88	10884990	0.005	20	Spectra Search{Unable to do spectral search}	1582.2		878	85.4	1	934	"L-Phenylalanine, 2TMS derivative"	878	85.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/DWNFNBPPSFIIBG-UHFFFAOYSA-N"">DWNFNBPPSFIIBG-UHFFFAOYSA-N</a>"	7364-51-4	C15H27NO2Si2	Chemical Concepts	mainlib		"Phenylalanine, 2TMS derivative"	858	86.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/DWNFNBPPSFIIBG-UHFFFAOYSA-N"">DWNFNBPPSFIIBG-UHFFFAOYSA-N</a>"	2899-52-7	C15H27NO2Si2	"A.Pleshkova, Nesmeyanov Inst.Org.Elem.Cpds, Moscow"	replib	1636 ± 4(10)	"Phenylalanine, 2TMS derivative"	814	14.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/DWNFNBPPSFIIBG-UHFFFAOYSA-N"">DWNFNBPPSFIIBG-UHFFFAOYSA-N</a>"	2899-52-7	C15H27NO2Si2	NIST Mass Spectrometry Data Center	mainlib	1636 ± 4(10)	"L-Phenylalanine, 2TMS derivative"	788	12.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/DWNFNBPPSFIIBG-UHFFFAOYSA-N"">DWNFNBPPSFIIBG-UHFFFAOYSA-N</a>"	7364-51-4	C15H27NO2Si2	"G.S. KING, CHEM. PATHOL. DEP., QUEEN CHARLOTTE'S HOSP., LONDON"	replib		"L-Phenylalanine, 2TMS derivative"	721	12.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/DWNFNBPPSFIIBG-UHFFFAOYSA-N"">DWNFNBPPSFIIBG-UHFFFAOYSA-N</a>"	7364-51-4	C15H27NO2Si2	"S. MARKEY UNIV. OF COLO. MED. CTR., DENVER, COLORADO, USA"	replib	
200904_eQC1	60.05	244.14		Unknown	"Dodecanoic acid, 1-methylethyl ester"	10233-13-3	C15H30O2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UJPPXNXOEVDSRW-UHFFFAOYSA-N"">UJPPXNXOEVDSRW-UHFFFAOYSA-N</a>"	286	24.1579	XIC(60.05±500ppm)	0.87	6467716	0.003	65	Spectra Search{Unable to do spectral search}	1584.4	1618 ± 3(14)	743	91.3	1	936	"Dodecanoic acid, 1-methylethyl ester"	743	91.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UJPPXNXOEVDSRW-UHFFFAOYSA-N"">UJPPXNXOEVDSRW-UHFFFAOYSA-N</a>"	10233-13-3	C15H30O2	"HISAHIRO HAGIWARA, CHEMICAL RESEARCH INSTITUTE OF NON-AQUEOUSSOLUTIONS TOHOKU UNIV.; Used with permission, courtesy of Funatsu Laboratory, University of Tokyo.The copyright reserved by Funatsu Laboratory."	replib	1618 ± 3(14)	"Dodecanoic acid, 1-methylethyl ester"	681	91.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UJPPXNXOEVDSRW-UHFFFAOYSA-N"">UJPPXNXOEVDSRW-UHFFFAOYSA-N</a>"	10233-13-3	C15H30O2	"V.G. Zaikin, R.S.Borisov, TIPS RAS, Moscow, Russia"	replib	1618 ± 3(14)	"Dodecanoic acid, 1-methylethyl ester"	674	91.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UJPPXNXOEVDSRW-UHFFFAOYSA-N"">UJPPXNXOEVDSRW-UHFFFAOYSA-N</a>"	10233-13-3	C15H30O2	NIST Mass Spectrometry Data Center	replib	1618 ± 3(14)	"Dodecanoic acid, 1-methylethyl ester"	655	91.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UJPPXNXOEVDSRW-UHFFFAOYSA-N"">UJPPXNXOEVDSRW-UHFFFAOYSA-N</a>"	10233-13-3	C15H30O2	"William W. Christie, Mylnefield Lipid Analysis, Invergowrie, Dundee, Scotland, UK"	replib	1618 ± 3(14)	"Dodecanoic acid, 1-methylethyl ester"	652	49.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UJPPXNXOEVDSRW-UHFFFAOYSA-N"">UJPPXNXOEVDSRW-UHFFFAOYSA-N</a>"	10233-13-3	C15H30O2	Chemical Concepts	mainlib	1618 ± 3(14)
200904_eQC1	262.16	364.15		Unknown	"Triethanolamine, 3TMS derivative"	20836-42-4	C15H39NO3Si3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HENDLKHWFJNWGE-UHFFFAOYSA-N"">HENDLKHWFJNWGE-UHFFFAOYSA-N</a>"	1082	24.1759	XIC(262.16±500ppm)	1.03	6916186	0.003	25	Spectra Search{Unable to do spectral search}	1585.3	1645 ± 1(3)	772	84.5	1	937	"Triethanolamine, 3TMS derivative"	772	84.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HENDLKHWFJNWGE-UHFFFAOYSA-N"">HENDLKHWFJNWGE-UHFFFAOYSA-N</a>"	20836-42-4	C15H39NO3Si3	NIST Mass Spectrometry Data Center	mainlib	1645 ± 1(3)	"Triethanolamine, 3TMS derivative"	737	95.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HENDLKHWFJNWGE-UHFFFAOYSA-N"">HENDLKHWFJNWGE-UHFFFAOYSA-N</a>"	20836-42-4	C15H39NO3Si3	"J. Little, Eastman chemical company."	replib	1645 ± 1(3)	"Triethanolamine, 3TMS derivative"	726	95.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HENDLKHWFJNWGE-UHFFFAOYSA-N"">HENDLKHWFJNWGE-UHFFFAOYSA-N</a>"	20836-42-4	C15H39NO3Si3	VERIFINN	replib	1645 ± 1(3)	"Triethanolamine, 3TMS derivative"	725	95.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HENDLKHWFJNWGE-UHFFFAOYSA-N"">HENDLKHWFJNWGE-UHFFFAOYSA-N</a>"	20836-42-4	C15H39NO3Si3	"Eric Wils, TNO Prins Maurits Laboratory, The Netherlands."	replib	1645 ± 1(3)	"Triethanolamine, 3TMS derivative"	706	95.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HENDLKHWFJNWGE-UHFFFAOYSA-N"">HENDLKHWFJNWGE-UHFFFAOYSA-N</a>"	20836-42-4	C15H39NO3Si3	Chemical Concepts	replib	1645 ± 1(3)
200904_eQC1	73.07	583.13		Unknown	"Cyclooctasiloxane, hexadecamethyl-"	556-68-3	C16H48O8Si8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/XKJMJYZFAWYREL-UHFFFAOYSA-N"">XKJMJYZFAWYREL-UHFFFAOYSA-N</a>"	3732	24.3491	XIC(73.07±500ppm)	0.96	307539620	0.142	394	Spectra Search{Unable to do spectral search}	1594.3	1704 ± 0(1)	870	94.0	1	947	"Cyclooctasiloxane, hexadecamethyl-"	870	94.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/XKJMJYZFAWYREL-UHFFFAOYSA-N"">XKJMJYZFAWYREL-UHFFFAOYSA-N</a>"	556-68-3	C16H48O8Si8	Chemical Concepts	mainlib	1704 ± 0(1)	"Cyclooctasiloxane, hexadecamethyl-"	802	94.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/XKJMJYZFAWYREL-UHFFFAOYSA-N"">XKJMJYZFAWYREL-UHFFFAOYSA-N</a>"	556-68-3	C16H48O8Si8	"ASES Database, Dalian Institute, P.R. China"	replib	1704 ± 0(1)	"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-"	705	2.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QXHIBROWKKWYFM-UHFFFAOYSA-N"">QXHIBROWKKWYFM-UHFFFAOYSA-N</a>"	19095-24-0	C16H50O7Si8	Chemical Concepts	mainlib		"Heptasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13-tetradecamethyl-"	699	1.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/GCEPWHJTXMREAT-UHFFFAOYSA-N"">GCEPWHJTXMREAT-UHFFFAOYSA-N</a>"	19095-23-9	C14H44O6Si7	Chemical Concepts	mainlib		"Hexasiloxane, tetradecamethyl-"	656	0.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ADANNTOYRVPQLJ-UHFFFAOYSA-N"">ADANNTOYRVPQLJ-UHFFFAOYSA-N</a>"	107-52-8	C14H42O5Si6	"P. BRUCK, MAGYAR TUDOMANYOS AKADEMIA, HUNGARY"	mainlib	1353 ± 0(1)
200904_eQC1	73.07	272.21		Unknown	"Dodecanoic acid, TMS derivative"	55520-95-1	C15H32O2Si	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/RHDZBWSXEZTMPK-UHFFFAOYSA-N"">RHDZBWSXEZTMPK-UHFFFAOYSA-N</a>"	2342	24.6536	XIC(73.07±500ppm)	0.46	243602685	0.112	272	Spectra Search{Unable to do spectral search}	1610.0	1655 ± 2(11)	764	86.9	1	956	"Dodecanoic acid, TMS derivative"	764	86.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/RHDZBWSXEZTMPK-UHFFFAOYSA-N"">RHDZBWSXEZTMPK-UHFFFAOYSA-N</a>"	55520-95-1	C15H32O2Si	MO-59	replib	1655 ± 2(11)	"Dodecanoic acid, TMS derivative"	733	61.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/RHDZBWSXEZTMPK-UHFFFAOYSA-N"">RHDZBWSXEZTMPK-UHFFFAOYSA-N</a>"	55520-95-1	C15H32O2Si	NIST Mass Spectrometry Data Center	mainlib	1655 ± 2(11)	"Dodecanoic acid, TMS derivative"	731	86.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/RHDZBWSXEZTMPK-UHFFFAOYSA-N"">RHDZBWSXEZTMPK-UHFFFAOYSA-N</a>"	55520-95-1	C15H32O2Si	Chemical Concepts	replib	1655 ± 2(11)	"Dodecanoic acid, TMS derivative"	717	86.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/RHDZBWSXEZTMPK-UHFFFAOYSA-N"">RHDZBWSXEZTMPK-UHFFFAOYSA-N</a>"	55520-95-1	C15H32O2Si	"S. MARKEY UNIV. OF COLO. MED. CTR., DENVER, COLORADO, USA"	replib	1655 ± 2(11)	"Dodecanoic acid, TMS derivative"	704	86.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/RHDZBWSXEZTMPK-UHFFFAOYSA-N"">RHDZBWSXEZTMPK-UHFFFAOYSA-N</a>"	55520-95-1	C15H32O2Si	"J. Little, Eastman chemical company."	replib	1655 ± 2(11)
200904_eQC1	73.07	466.08		Unknown	"Silanol, trimethyl-, pyrophosphate (4:1)"	18395-45-4	C12H36O7P2Si4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JDZAIGYGOBAGGF-UHFFFAOYSA-N"">JDZAIGYGOBAGGF-UHFFFAOYSA-N</a>"	103	24.736	XIC(73.07±500ppm)	0.63	7566015	0.003	35	Spectra Search{Unable to do spectral search}	1614.3	1646 ± 0(1)	827	97.0	1	960	"Silanol, trimethyl-, pyrophosphate (4:1)"	827	97.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JDZAIGYGOBAGGF-UHFFFAOYSA-N"">JDZAIGYGOBAGGF-UHFFFAOYSA-N</a>"	18395-45-4	C12H36O7P2Si4	NIST Mass Spectrometry Data Center	replib	1646 ± 0(1)	"Silanol, trimethyl-, pyrophosphate (4:1)"	769	95.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JDZAIGYGOBAGGF-UHFFFAOYSA-N"">JDZAIGYGOBAGGF-UHFFFAOYSA-N</a>"	18395-45-4	C12H36O7P2Si4	"O A MAMER, MCGILL UNIVERSITY, MONTREAL, CANADA"	mainlib	1646 ± 0(1)	"Silanol, trimethyl-, pyrophosphate (4:1)"	740	97.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JDZAIGYGOBAGGF-UHFFFAOYSA-N"">JDZAIGYGOBAGGF-UHFFFAOYSA-N</a>"	18395-45-4	C12H36O7P2Si4	"James Shoemaker, St. Louis Online Library of Metabolic Mass Spectra"	replib	1646 ± 0(1)	pyrophosphate TMS4_RI 547057	622	92.3		2466-09-3		fiehn	UCD Fiehn rtx5		N'-((2-Hydroxy-1-naphthyl)methylene)-2-furohydrazide ditbdms	579	1.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FRRTYKLIDZNHRZ-ZTKZIYFRSA-N"">FRRTYKLIDZNHRZ-ZTKZIYFRSA-N</a>"		C28H40N2O3Si2	"John Halket,Royal Holloway, University of London, UK"	mainlib	
200904_eQC1	290.19	290.19	y	Out of Tolerance	"5-Hydroxytryptophan, 4TMS derivative"	69937-47-9	C23H44N2O3Si4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OPTSZAFVDMCAQY-UHFFFAOYSA-N"">OPTSZAFVDMCAQY-UHFFFAOYSA-N</a>"	468318	24.993	XIC(290.14±500ppm)	2.05	3987649513	1.837	261	Saturated; Spectra Search{Unable to do spectral search}	1627.6		728	63.6	1	969	"5-Hydroxytryptophan, 4TMS derivative"	728	63.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OPTSZAFVDMCAQY-UHFFFAOYSA-N"">OPTSZAFVDMCAQY-UHFFFAOYSA-N</a>"	69937-47-9	C23H44N2O3Si4	"R.S.BANDURSKI MICHIGAN STATE UNIV., EAST LANSING, MICH., USA"	mainlib		"2,8-Dihydroxyquinoline, bis(trimethylsilyl) ether"	696	17.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NKUXAKRBIIFPSD-UHFFFAOYSA-N"">NKUXAKRBIIFPSD-UHFFFAOYSA-N</a>"		C15H23NO2Si2	NIST Mass Spectrometry Data Center	mainlib	1807 ± 0(1)	5-hydroxytryptophan TMS4x_RI 852490	661	62.9		4350-09-8		fiehn	UCD Fiehn rtx5		"5-Hydroxyindoleacetic acid, 3TMS derivative"	660	83.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/RUKKQUFMPLELJQ-UHFFFAOYSA-N"">RUKKQUFMPLELJQ-UHFFFAOYSA-N</a>"	55268-67-2	C19H33NO3Si3	"S. MARKEY UNIV. OF COLO. MED. CTR., DENVER, COLORADO, USA"	replib	2239 ± 10(3)	"5-Hydroxyindoleacetic acid, 3TMS derivative"	660	4.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/RUKKQUFMPLELJQ-UHFFFAOYSA-N"">RUKKQUFMPLELJQ-UHFFFAOYSA-N</a>"	55268-67-2	C19H33NO3Si3	Chemical Concepts	mainlib	2239 ± 10(3)
200904_eQC1	290.19	426.29		Unknown	"5-Hydroxytryptophan, 4TMS derivative"	69937-47-9	C23H44N2O3Si4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OPTSZAFVDMCAQY-UHFFFAOYSA-N"">OPTSZAFVDMCAQY-UHFFFAOYSA-N</a>"	67382	25.0315	XIC(290.19±500ppm)	0.40	1671490248	0.770	314	Spectra Search{Unable to do spectral search}	1629.6		735	64.9	1	970	"5-Hydroxytryptophan, 4TMS derivative"	735	64.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OPTSZAFVDMCAQY-UHFFFAOYSA-N"">OPTSZAFVDMCAQY-UHFFFAOYSA-N</a>"	69937-47-9	C23H44N2O3Si4	"R.S.BANDURSKI MICHIGAN STATE UNIV., EAST LANSING, MICH., USA"	mainlib		"2,8-Dihydroxyquinoline, bis(trimethylsilyl) ether"	702	17.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NKUXAKRBIIFPSD-UHFFFAOYSA-N"">NKUXAKRBIIFPSD-UHFFFAOYSA-N</a>"		C15H23NO2Si2	NIST Mass Spectrometry Data Center	mainlib	1807 ± 0(1)	5-hydroxytryptophan TMS4x_RI 852490	673	66.3		4350-09-8		fiehn	UCD Fiehn rtx5		"5-Hydroxyindoleacetic acid, 3TMS derivative"	666	4.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/RUKKQUFMPLELJQ-UHFFFAOYSA-N"">RUKKQUFMPLELJQ-UHFFFAOYSA-N</a>"	55268-67-2	C19H33NO3Si3	Chemical Concepts	mainlib	2239 ± 10(3)	"5-Hydroxyindoleacetic acid, 3TMS derivative"	659	81.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/RUKKQUFMPLELJQ-UHFFFAOYSA-N"">RUKKQUFMPLELJQ-UHFFFAOYSA-N</a>"	55268-67-2	C19H33NO3Si3	"S. MARKEY UNIV. OF COLO. MED. CTR., DENVER, COLORADO, USA"	replib	2239 ± 10(3)
